Player1,43174
Player1,41968
Player1,43174
Player1,43174
Player1,41940
Player1,43172
Player1,43078
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,41964
Player1,43148
Player1,43174
Player1,43198
